ID,Name,StudyHours,Attendance,Marks,Grade,Result,Performance_Score
474,Student_474,9.0,75,46.3,F,Pass,56.41
587,Student_587,1.7,75,62.8,D,Pass,60.66
716,Student_716,9.4,75,78.2,C,Pass,79.14
667,Student_667,3.2,75,44.3,F,Pass,49.21
31,Student_31,6.5,75,77.4,C,Pass,75.68
815,Student_815,8.8,75,97.4,A,Pass,91.98
178,Student_178,4.5,74,49.0,F,Pass,53.6
244,Student_244,4.3,74,85.3,B,Pass,78.81
816,Student_816,5.7,74,58.8,F,Pass,61.66
378,Student_378,1.2,74,85.9,B,Pass,76.13
872,Student_872,3.4,74,67.8,D,Pass,65.66
74,Student_74,8.3,74,95.4,A,Pass,89.88
104,Student_104,5.6,74,43.5,F,Pass,50.85
950,Student_950,6.4,74,43.0,F,Pass,51.3
731,Student_731,2.5,74,61.3,D,Pass,60.21
606,Student_606,5.1,74,92.4,A,Pass,84.58
841,Student_841,1.1,74,60.8,D,Pass,58.46
15,Student_15,2.6,74,72.1,C,Pass,67.87
519,Student_519,9.9,74,40.8,F,Pass,53.26
751,Student_751,2.1,74,69.2,D,Pass,65.34
140,Student_140,9.7,74,40.7,F,Pass,52.99
778,Student_778,7.5,74,62.5,D,Pass,66.05
191,Student_191,1.8,74,57.8,F,Pass,57.06
435,Student_435,1.8,74,82.5,B,Pass,74.35
17,Student_17,3.7,74,67.0,D,Pass,65.4
388,Student_388,2.6,74,55.7,F,Pass,56.39
405,Student_405,3.9,74,94.0,A,Pass,84.5
788,Student_788,4.6,74,60.4,D,Pass,61.68
685,Student_685,9.4,74,42.2,F,Pass,53.74
119,Student_119,9.0,74,77.4,C,Pass,77.98
921,Student_921,8.8,74,40.9,F,Pass,52.23
202,Student_202,1.8,73,44.9,F,Pass,47.83
127,Student_127,8.4,73,64.8,D,Pass,68.36
171,Student_171,7.1,73,78.2,C,Pass,76.44
560,Student_560,6.6,73,50.5,F,Pass,56.55
553,Student_553,6.0,73,98.7,A,Pass,89.69
4,Student_4,6.4,73,99.6,A,Pass,90.72
136,Student_136,3.9,73,85.6,B,Pass,78.42
963,Student_963,3.2,73,78.4,C,Pass,72.68
379,Student_379,8.3,73,49.5,F,Pass,57.55
282,Student_282,4.0,73,73.3,C,Pass,69.91
56,Student_56,9.3,73,47.0,F,Pass,56.8
233,Student_233,6.2,73,54.4,F,Pass,58.88
776,Student_776,2.3,73,82.3,B,Pass,74.51
400,Student_400,7.8,73,94.4,A,Pass,88.48
682,Student_682,3.3,73,40.3,F,Pass,46.11
418,Student_418,4.0,73,51.9,F,Pass,54.93
916,Student_916,4.9,73,40.5,F,Pass,47.85
905,Student_905,4.8,73,68.6,D,Pass,67.42
908,Student_908,4.1,73,81.6,B,Pass,75.82
443,Student_443,4.4,73,80.1,B,Pass,75.07
10,Student_10,7.4,72,73.7,C,Pass,73.39
697,Student_697,3.6,72,60.7,D,Pass,60.49
623,Student_623,4.3,72,75.6,C,Pass,71.62
693,Student_693,5.6,72,63.8,D,Pass,64.66
30,Student_30,1.4,72,71.3,C,Pass,65.71
592,Student_592,6.8,72,84.4,B,Pass,80.28
334,Student_334,2.0,72,66.4,D,Pass,62.88
66,Student_66,5.9,72,50.4,F,Pass,55.58
836,Student_836,4.8,72,43.5,F,Pass,49.65
771,Student_771,2.0,72,65.9,D,Pass,62.53
43,Student_43,1.3,72,96.2,A,Pass,83.04
516,Student_516,1.2,72,92.9,A,Pass,80.63
255,Student_255,2.5,72,49.9,F,Pass,51.83
160,Student_160,7.6,72,93.5,A,Pass,87.45
309,Student_309,8.2,71,40.2,F,Pass,50.54
712,Student_712,6.4,71,89.4,B,Pass,83.18
299,Student_299,6.6,71,92.6,A,Pass,85.62
535,Student_535,7.9,71,61.5,D,Pass,65.15
355,Student_355,1.6,71,61.7,D,Pass,58.99
898,Student_898,9.1,71,43.7,F,Pass,53.89
33,Student_33,1.6,71,85.3,B,Pass,75.51
416,Student_416,5.0,71,55.4,F,Pass,57.98
451,Student_451,8.0,71,67.6,D,Pass,69.52
896,Student_896,2.8,71,90.8,A,Pass,80.56
441,Student_441,1.8,71,96.7,A,Pass,83.69
937,Student_937,1.2,71,44.0,F,Pass,46.2
73,Student_73,1.0,71,91.7,A,Pass,79.39
507,Student_507,9.2,71,92.9,A,Pass,88.43
313,Student_313,1.2,71,45.6,F,Pass,47.32
469,Student_469,3.0,71,43.9,F,Pass,47.93
849,Student_849,5.5,71,92.8,A,Pass,84.66
704,Student_704,2.2,70,56.5,F,Pass,55.75
424,Student_424,5.4,70,46.8,F,Pass,52.16
897,Student_897,3.6,70,93.6,A,Pass,83.12
847,Student_847,1.8,70,64.1,D,Pass,60.67
807,Student_807,9.4,70,63.3,D,Pass,67.71
994,Student_994,6.3,70,42.8,F,Pass,50.26
835,Student_835,5.5,70,51.7,F,Pass,55.69
8,Student_8,8.8,70,67.9,D,Pass,70.33
583,Student_583,5.4,70,66.8,D,Pass,66.16
954,Student_954,9.2,70,53.9,F,Pass,60.93
363,Student_363,5.1,70,96.4,A,Pass,86.58
935,Student_935,2.5,70,64.5,D,Pass,61.65
551,Student_551,5.7,70,90.5,A,Pass,83.05
32,Student_32,2.5,70,45.3,F,Pass,48.21
785,Student_785,2.6,70,41.5,F,Pass,45.65
779,Student_779,7.5,70,50.0,F,Pass,56.5
644,Student_644,3.9,69,71.0,C,Pass,67.4
354,Student_354,2.5,69,51.1,F,Pass,52.07
453,Student_453,4.8,69,87.2,B,Pass,79.64
639,Student_639,3.4,69,94.6,A,Pass,83.42
696,Student_696,6.5,69,46.8,F,Pass,53.06
402,Student_402,9.1,69,71.9,C,Pass,73.23
411,Student_411,3.9,69,43.1,F,Pass,47.87
666,Student_666,2.4,69,78.0,C,Pass,70.8
660,Student_660,6.1,69,69.3,D,Pass,68.41
680,Student_680,8.8,69,52.4,F,Pass,59.28
144,Student_144,3.7,69,97.6,A,Pass,85.82
607,Student_607,2.9,69,46.8,F,Pass,49.46
301,Student_301,1.5,69,62.1,D,Pass,58.77
106,Student_106,3.2,69,99.0,A,Pass,86.3
499,Student_499,9.8,69,52.1,F,Pass,60.07
503,Student_503,3.8,69,49.1,F,Pass,51.97
887,Student_887,6.9,69,64.5,D,Pass,65.85
559,Student_559,7.8,69,44.2,F,Pass,52.54
367,Student_367,9.7,69,90.5,A,Pass,86.85
164,Student_164,5.8,69,81.3,B,Pass,76.51
554,Student_554,6.0,69,78.0,C,Pass,74.4
965,Student_965,3.6,68,76.2,C,Pass,70.54
369,Student_369,2.8,68,88.2,B,Pass,78.14
5,Student_5,2.4,68,79.7,C,Pass,71.79
234,Student_234,5.4,68,47.3,F,Pass,52.11
736,Student_736,8.9,68,75.6,C,Pass,75.42
287,Student_287,5.2,68,87.0,B,Pass,79.7
522,Student_522,4.4,68,83.2,B,Pass,76.24
534,Student_534,6.0,68,67.6,D,Pass,66.92
772,Student_772,8.6,68,59.1,F,Pass,63.57
765,Student_765,1.3,68,87.3,B,Pass,76.01
786,Student_786,9.2,68,78.7,C,Pass,77.89
16,Student_16,2.7,67,45.8,F,Pass,48.16
263,Student_263,2.3,67,72.5,C,Pass,66.45
866,Student_866,6.0,67,47.5,F,Pass,52.65
209,Student_209,1.0,67,47.3,F,Pass,47.51
531,Student_531,8.3,67,58.9,F,Pass,62.93
50,Student_50,2.7,67,95.2,A,Pass,82.74
315,Student_315,8.5,67,68.9,D,Pass,70.13
514,Student_514,8.8,67,78.1,C,Pass,76.87
45,Student_45,3.3,67,58.3,F,Pass,57.51
533,Student_533,10.0,67,89.3,B,Pass,85.91
76,Student_76,7.6,67,76.4,C,Pass,74.48
425,Student_425,1.5,67,49.1,F,Pass,49.27
381,Student_381,2.1,67,48.1,F,Pass,49.17
922,Student_922,5.4,67,84.3,B,Pass,77.81
768,Student_768,8.9,67,89.3,B,Pass,84.81
89,Student_89,9.0,67,65.9,D,Pass,68.53
427,Student_427,5.0,67,55.1,F,Pass,56.97
117,Student_117,8.2,67,76.9,C,Pass,75.43
169,Student_169,1.4,67,94.1,A,Pass,80.67
721,Student_721,9.4,67,81.2,B,Pass,79.64
955,Student_955,4.8,67,56.9,F,Pass,58.03
581,Student_581,5.1,67,73.6,C,Pass,70.02
389,Student_389,7.8,66,54.8,F,Pass,59.36
9,Student_9,6.4,66,43.6,F,Pass,50.12
359,Student_359,9.5,66,89.9,B,Pass,85.63
341,Student_341,5.4,66,84.1,B,Pass,77.47
217,Student_217,3.9,66,57.6,F,Pass,57.42
722,Student_722,2.6,66,46.9,F,Pass,48.63
278,Student_278,6.8,66,46.0,F,Pass,52.2
611,Student_611,1.4,66,54.5,F,Pass,52.75
170,Student_170,6.3,66,67.7,D,Pass,66.89
29,Student_29,6.3,66,90.5,A,Pass,82.85
53,Student_53,9.5,66,91.1,A,Pass,86.47
422,Student_422,8.1,66,76.5,C,Pass,74.85
409,Student_409,9.1,66,73.6,C,Pass,73.82
445,Student_445,8.3,66,64.7,D,Pass,66.79
307,Student_307,5.6,66,64.8,D,Pass,64.16
310,Student_310,3.4,66,77.2,C,Pass,70.64
936,Student_936,3.5,66,64.4,D,Pass,61.78
27,Student_27,2.8,65,95.6,A,Pass,82.72
78,Student_78,1.7,65,50.5,F,Pass,50.05
862,Student_862,5.1,65,72.0,C,Pass,68.5
3,Student_3,7.6,65,80.2,B,Pass,76.74
504,Student_504,8.3,65,66.4,D,Pass,67.78
738,Student_738,8.3,65,78.2,C,Pass,76.04
450,Student_450,1.8,65,88.4,B,Pass,76.68
699,Student_699,2.4,65,92.5,A,Pass,80.15
909,Student_909,3.3,65,48.1,F,Pass,49.97
99,Student_99,1.2,65,43.7,F,Pass,44.79
384,Student_384,8.9,65,97.4,A,Pass,90.08
838,Student_838,4.3,65,56.2,F,Pass,56.64
365,Student_365,9.5,65,65.8,D,Pass,68.56
630,Student_630,3.3,65,75.0,C,Pass,68.8
12,Student_12,9.7,65,50.5,F,Pass,58.05
69,Student_69,1.7,64,98.5,A,Pass,83.45
19,Student_19,4.9,64,60.9,D,Pass,60.33
123,Student_123,3.9,64,93.2,A,Pass,81.94
570,Student_570,4.1,64,42.0,F,Pass,46.3
940,Student_940,6.2,64,88.5,B,Pass,80.95
545,Student_545,6.6,64,60.9,D,Pass,62.03
125,Student_125,3.1,64,51.7,F,Pass,52.09
784,Student_784,4.1,64,49.3,F,Pass,51.41
203,Student_203,2.5,64,98.1,A,Pass,83.97
196,Student_196,4.1,64,50.4,F,Pass,52.18
903,Student_903,2.6,64,95.6,A,Pass,82.32
584,Student_584,4.0,64,67.6,D,Pass,64.12
404,Student_404,8.4,64,60.8,D,Pass,63.76
822,Student_822,1.0,64,97.7,A,Pass,82.19
374,Student_374,7.1,64,83.7,B,Pass,78.49
449,Student_449,4.4,64,70.8,C,Pass,66.76
295,Student_295,2.1,64,62.1,D,Pass,58.37
840,Student_840,6.7,64,73.5,C,Pass,70.95
346,Student_346,6.5,64,78.2,C,Pass,74.04
392,Student_392,4.7,64,56.3,F,Pass,56.91
825,Student_825,5.8,64,60.4,D,Pass,60.88
477,Student_477,1.7,64,62.8,D,Pass,58.46
780,Student_780,6.8,64,65.8,D,Pass,65.66
330,Student_330,3.2,64,87.1,B,Pass,76.97
36,Student_36,8.3,64,86.9,B,Pass,81.93
382,Student_382,7.3,64,85.1,B,Pass,79.67
845,Student_845,2.3,64,77.6,C,Pass,69.42
657,Student_657,3.6,64,70.7,C,Pass,65.89
595,Student_595,9.1,63,91.5,A,Pass,85.75
852,Student_852,7.7,63,77.2,C,Pass,74.34
54,Student_54,9.1,63,52.5,F,Pass,58.45
353,Student_353,6.9,63,75.3,C,Pass,72.21
407,Student_407,4.5,63,79.8,C,Pass,72.96
677,Student_677,2.0,63,51.8,F,Pass,50.86
739,Student_739,5.0,63,94.8,A,Pass,83.96
181,Student_181,4.1,63,80.8,B,Pass,73.26
512,Student_512,4.8,63,99.0,A,Pass,86.7
801,Student_801,7.4,63,41.7,F,Pass,49.19
266,Student_266,7.7,63,57.9,F,Pass,60.83
113,Student_113,9.4,63,43.7,F,Pass,52.59
604,Student_604,1.8,63,89.8,B,Pass,77.26
629,Student_629,1.3,63,42.1,F,Pass,43.37
948,Student_948,9.1,63,87.7,B,Pass,83.09
596,Student_596,5.3,63,57.5,F,Pass,58.15
35,Student_35,9.7,63,89.6,B,Pass,85.02
662,Student_662,9.9,63,97.0,A,Pass,90.4
317,Student_317,4.7,63,43.9,F,Pass,48.03
273,Student_273,8.8,62,67.7,D,Pass,68.59
343,Student_343,2.6,62,96.0,A,Pass,82.2
869,Student_869,8.8,62,92.6,A,Pass,86.02
267,Student_267,7.3,62,73.9,C,Pass,71.43
229,Student_229,9.0,62,65.9,D,Pass,67.53
518,Student_518,8.3,62,49.7,F,Pass,55.49
769,Student_769,4.1,62,91.5,A,Pass,80.55
753,Student_753,6.6,62,42.6,F,Pass,48.82
464,Student_464,6.3,62,54.3,F,Pass,56.71
895,Student_895,7.0,62,66.3,D,Pass,65.81
176,Student_176,2.6,62,44.0,F,Pass,45.8
467,Student_467,3.6,62,86.3,B,Pass,76.41
848,Student_848,10.0,62,99.6,A,Pass,92.12
216,Student_216,3.1,62,87.9,B,Pass,77.03
241,Student_241,9.5,62,90.8,A,Pass,85.46
880,Student_880,3.0,62,85.7,B,Pass,75.39
213,Student_213,6.9,62,71.8,C,Pass,69.56
87,Student_87,7.6,62,73.0,C,Pass,71.1
138,Student_138,7.3,62,72.1,C,Pass,70.17
949,Student_949,8.9,62,82.4,B,Pass,78.98
755,Student_755,2.3,62,73.5,C,Pass,66.15
75,Student_75,7.4,62,69.2,D,Pass,68.24
88,Student_88,6.7,62,97.9,A,Pass,87.63
18,Student_18,5.7,61,85.4,B,Pass,77.68
2,Student_2,9.6,61,60.0,D,Pass,63.8
129,Student_129,1.1,61,84.0,B,Pass,72.1
650,Student_650,5.5,61,93.6,A,Pass,83.22
642,Student_642,3.9,61,92.7,A,Pass,80.99
548,Student_548,7.0,61,79.1,C,Pass,74.57
678,Student_678,4.6,61,76.6,C,Pass,70.42
380,Student_380,3.5,61,76.6,C,Pass,69.32
308,Student_308,3.9,61,81.7,B,Pass,73.29
620,Student_620,7.7,61,94.2,A,Pass,85.84
817,Student_817,6.3,61,93.3,A,Pass,83.81
320,Student_320,3.3,61,73.6,C,Pass,67.02
323,Student_323,6.9,61,88.3,B,Pass,80.91
269,Student_269,4.2,61,92.4,A,Pass,81.08
446,Student_446,9.5,61,79.1,C,Pass,77.07
517,Student_517,4.4,61,65.6,D,Pass,62.52
728,Student_728,8.2,61,85.1,B,Pass,79.97
193,Student_193,9.1,61,86.5,B,Pass,81.85
578,Student_578,9.3,61,55.6,F,Pass,60.42
515,Student_515,1.4,61,50.0,F,Pass,48.6
494,Student_494,2.7,61,91.4,A,Pass,78.88
782,Student_782,5.9,61,93.4,A,Pass,83.48
634,Student_634,5.8,61,43.8,F,Pass,48.66
961,Student_961,1.7,60,68.6,D,Pass,61.72
945,Student_945,2.9,60,58.0,F,Pass,55.5
356,Student_356,6.8,60,60.1,D,Pass,60.87
326,Student_326,7.6,60,69.9,D,Pass,68.53
797,Student_797,9.4,60,67.2,D,Pass,68.44
843,Student_843,2.6,60,48.4,F,Pass,48.48
333,Student_333,1.1,60,71.0,C,Pass,62.8
874,Student_874,4.7,60,69.0,D,Pass,65.0
433,Student_433,6.6,60,83.4,B,Pass,76.98
420,Student_420,7.8,60,67.8,D,Pass,67.26
349,Student_349,4.4,60,64.6,D,Pass,61.62
440,Student_440,1.7,60,49.9,F,Pass,48.63
483,Student_483,5.1,60,87.6,B,Pass,78.42
513,Student_513,9.4,60,80.1,B,Pass,77.47
626,Student_626,4.3,60,44.7,F,Pass,47.59
758,Student_758,5.8,60,79.1,C,Pass,73.17
200,Student_200,8.0,60,55.9,F,Pass,59.13
774,Student_774,4.6,60,62.3,D,Pass,60.21
502,Student_502,5.8,60,79.3,C,Pass,73.31
184,Student_184,8.9,60,83.0,B,Pass,79.0
455,Student_455,2.0,59,55.5,F,Pass,52.65
904,Student_904,6.2,59,41.1,F,Pass,46.77
257,Student_257,9.4,59,83.6,B,Pass,79.72
718,Student_718,9.7,59,55.5,F,Pass,60.35
627,Student_627,5.2,59,54.4,F,Pass,55.08
102,Student_102,6.7,59,43.5,F,Pass,48.95
631,Student_631,7.4,59,99.7,A,Pass,88.99
946,Student_946,1.1,59,44.6,F,Pass,44.12
541,Student_541,9.6,59,89.6,B,Pass,84.12
149,Student_149,1.5,59,90.7,A,Pass,76.79
878,Student_878,6.9,59,57.1,F,Pass,58.67
802,Student_802,2.4,59,70.3,C,Pass,63.41
311,Student_311,5.0,59,61.3,D,Pass,59.71
290,Student_290,6.3,59,85.7,B,Pass,78.09
920,Student_920,2.3,59,57.7,F,Pass,54.49
26,Student_26,8.1,59,99.5,A,Pass,89.55
486,Student_486,9.1,58,87.9,B,Pass,82.23
947,Student_947,2.2,58,70.0,C,Pass,62.8
124,Student_124,2.0,58,67.0,D,Pass,60.5
664,Student_664,3.1,58,84.6,B,Pass,73.92
980,Student_980,6.4,58,73.2,C,Pass,69.24
38,Student_38,1.9,58,42.2,F,Pass,43.04
805,Student_805,4.8,58,42.3,F,Pass,46.01
488,Student_488,3.5,58,94.9,A,Pass,81.53
162,Student_162,6.7,58,87.2,B,Pass,79.34
189,Student_189,5.8,58,84.3,B,Pass,76.41
195,Student_195,4.1,58,51.1,F,Pass,51.47
902,Student_902,1.2,58,77.6,C,Pass,67.12
748,Student_748,5.9,58,40.7,F,Pass,45.99
754,Student_754,4.0,58,47.4,F,Pass,48.78
413,Student_413,9.6,58,55.6,F,Pass,60.12
900,Student_900,1.8,58,66.9,D,Pass,60.23
179,Student_179,9.4,58,84.2,B,Pass,79.94
14,Student_14,2.9,57,52.1,F,Pass,50.77
6,Student_6,2.4,57,73.5,C,Pass,65.25
588,Student_588,2.2,57,98.6,A,Pass,82.62
706,Student_706,9.9,57,65.3,D,Pass,67.01
702,Student_702,1.5,57,99.6,A,Pass,82.62
724,Student_724,7.7,57,67.4,D,Pass,66.28
730,Student_730,2.5,57,44.8,F,Pass,45.26
526,Student_526,5.2,57,51.2,F,Pass,52.44
205,Student_205,6.5,57,86.2,B,Pass,78.24
907,Student_907,8.4,57,83.4,B,Pass,78.18
495,Student_495,5.2,57,94.4,A,Pass,82.68
496,Student_496,4.2,57,56.6,F,Pass,55.22
439,Student_439,7.4,57,69.1,D,Pass,67.17
143,Student_143,5.5,57,88.1,B,Pass,78.57
799,Student_799,7.3,57,48.4,F,Pass,52.58
423,Student_423,1.8,57,61.0,D,Pass,55.9
419,Student_419,7.1,57,73.9,C,Pass,70.23
809,Student_809,5.1,57,41.4,F,Pass,45.48
861,Student_861,8.0,57,83.3,B,Pass,77.71
391,Student_391,9.9,57,55.0,F,Pass,59.8
386,Student_386,8.2,57,43.4,F,Pass,49.98
981,Student_981,4.0,57,71.2,C,Pass,65.24
41,Student_41,2.1,57,61.6,D,Pass,56.62
640,Student_640,4.4,57,80.2,B,Pass,71.94
997,Student_997,9.3,57,43.8,F,Pass,51.36
995,Student_995,4.2,57,56.6,F,Pass,55.22
28,Student_28,5.6,56,72.4,C,Pass,67.48
34,Student_34,9.5,56,47.7,F,Pass,54.09
37,Student_37,3.7,56,82.5,B,Pass,72.65
882,Student_882,7.0,56,70.7,C,Pass,67.69
408,Student_408,1.1,56,97.8,A,Pass,80.76
396,Student_396,9.4,56,43.9,F,Pass,51.33
875,Student_875,1.2,56,91.8,A,Pass,76.66
289,Student_289,3.6,56,40.3,F,Pass,43.01
324,Student_324,3.5,56,56.2,F,Pass,54.04
249,Student_249,9.7,56,79.4,C,Pass,76.48
501,Student_501,7.3,56,93.6,A,Pass,84.02
953,Student_953,2.6,56,57.7,F,Pass,54.19
943,Student_943,6.9,56,97.3,A,Pass,86.21
547,Student_547,2.0,56,84.9,B,Pass,72.63
777,Student_777,3.1,56,81.3,B,Pass,71.21
783,Student_783,3.3,56,60.8,D,Pass,57.06
812,Student_812,8.6,55,57.4,F,Pass,59.78
328,Student_328,6.5,55,43.5,F,Pass,47.95
368,Student_368,9.1,55,51.2,F,Pass,55.94
671,Student_671,2.6,55,42.7,F,Pass,43.49
983,Student_983,2.0,55,86.5,B,Pass,73.55
210,Student_210,2.4,55,76.9,C,Pass,67.23
485,Student_485,6.3,55,78.1,C,Pass,71.97
286,Student_286,1.3,55,61.3,D,Pass,55.21
232,Student_232,5.5,55,96.6,A,Pass,84.12
487,Student_487,1.4,55,63.8,D,Pass,57.06
532,Student_532,10.0,55,68.3,D,Pass,68.81
506,Student_506,2.5,55,45.0,F,Pass,45.0
133,Student_133,2.1,55,68.9,D,Pass,61.33
573,Student_573,4.6,55,96.3,A,Pass,83.01
610,Student_610,7.2,55,45.8,F,Pass,50.26
747,Student_747,4.5,55,48.5,F,Pass,49.45
156,Student_156,3.2,55,62.6,D,Pass,58.02
829,Student_829,7.6,55,72.5,C,Pass,69.35
766,Student_766,6.1,55,66.8,D,Pass,63.86
658,Student_658,4.3,55,46.3,F,Pass,47.71
818,Student_818,4.6,54,76.2,C,Pass,68.74
206,Student_206,1.1,54,77.5,C,Pass,66.15
199,Student_199,9.0,54,85.9,B,Pass,79.93
617,Student_617,1.5,54,58.0,F,Pass,52.9
599,Student_599,2.7,54,88.3,B,Pass,75.31
158,Student_158,7.9,54,67.6,D,Pass,66.02
215,Student_215,7.4,54,98.1,A,Pass,86.87
107,Student_107,4.7,54,54.4,F,Pass,53.58
741,Student_741,5.2,54,92.4,A,Pass,80.68
673,Student_673,1.7,54,56.6,F,Pass,52.12
990,Student_990,8.4,54,84.9,B,Pass,78.63
370,Student_370,1.6,54,67.5,D,Pass,59.65
928,Student_928,5.9,54,79.5,C,Pass,72.35
710,Student_710,7.1,54,76.5,C,Pass,71.45
638,Student_638,3.2,54,45.6,F,Pass,45.92
250,Student_250,8.7,54,50.6,F,Pass,54.92
305,Student_305,7.5,53,75.6,C,Pass,71.02
71,Student_71,8.0,53,89.3,B,Pass,81.11
340,Student_340,1.9,53,75.9,C,Pass,65.63
870,Student_870,9.5,53,96.6,A,Pass,87.72
888,Student_888,3.1,53,89.7,B,Pass,76.49
128,Student_128,8.7,53,89.7,B,Pass,82.09
116,Student_116,8.8,53,88.8,B,Pass,81.56
142,Student_142,3.3,53,98.6,A,Pass,82.92
505,Student_505,7.2,53,76.9,C,Pass,71.63
986,Student_986,5.5,53,57.1,F,Pass,56.07
853,Student_853,2.9,53,52.1,F,Pass,49.97
846,Student_846,4.7,53,69.3,D,Pass,63.81
966,Student_966,4.2,53,61.5,D,Pass,57.85
300,Student_300,1.8,53,99.8,A,Pass,82.26
556,Student_556,4.6,53,80.6,B,Pass,71.62
914,Student_914,4.7,53,52.6,F,Pass,52.12
180,Student_180,2.2,53,70.7,C,Pass,62.29
733,Student_733,7.0,53,80.1,B,Pass,73.67
759,Student_759,9.0,53,90.7,A,Pass,83.09
763,Student_763,3.2,53,56.5,F,Pass,53.35
111,Student_111,3.6,52,46.1,F,Pass,46.27
979,Student_979,5.5,52,88.2,B,Pass,77.64
358,Student_358,6.3,52,41.5,F,Pass,45.75
999,Student_999,9.6,52,40.2,F,Pass,48.14
484,Student_484,6.6,52,74.7,C,Pass,69.29
61,Student_61,4.5,52,88.4,B,Pass,76.78
956,Student_956,4.4,52,88.2,B,Pass,76.54
172,Student_172,1.1,52,79.6,C,Pass,67.22
186,Student_186,6.9,52,44.3,F,Pass,48.31
190,Student_190,3.2,52,61.2,D,Pass,56.44
509,Student_509,9.5,52,70.3,C,Pass,69.11
224,Student_224,4.3,52,47.7,F,Pass,48.09
628,Student_628,7.7,52,87.7,B,Pass,79.49
155,Student_155,9.9,52,68.6,D,Pass,68.32
371,Student_371,1.9,52,69.0,D,Pass,60.6
397,Student_397,8.7,52,69.3,D,Pass,67.61
806,Student_806,7.6,52,41.9,F,Pass,47.33
539,Student_539,5.1,52,50.4,F,Pass,50.78
579,Student_579,5.4,52,94.4,A,Pass,81.88
597,Student_597,7.0,51,94.6,A,Pass,83.42
460,Student_460,2.1,51,52.3,F,Pass,48.91
417,Student_417,3.6,51,79.3,C,Pass,69.31
608,Student_608,4.3,51,82.2,B,Pass,72.04
569,Student_569,9.1,51,52.8,F,Pass,56.26
867,Student_867,2.4,51,87.7,B,Pass,73.99
351,Student_351,5.5,51,63.0,D,Pass,59.8
663,Student_663,6.5,51,76.0,C,Pass,69.9
265,Student_265,8.9,51,70.5,C,Pass,68.45
989,Student_989,3.2,51,43.3,F,Pass,43.71
811,Student_811,9.9,51,67.5,D,Pass,67.35
271,Student_271,8.3,51,85.7,B,Pass,78.49
803,Student_803,6.2,51,97.8,A,Pass,84.86
745,Student_745,3.1,51,44.0,F,Pass,44.1
82,Student_82,6.6,51,62.1,D,Pass,60.27
614,Student_614,1.7,51,58.1,F,Pass,52.57
669,Student_669,2.7,50,61.7,D,Pass,55.89
312,Student_312,1.7,50,87.7,B,Pass,73.09
890,Student_890,3.2,50,74.4,C,Pass,65.28
372,Student_372,1.2,50,48.0,F,Pass,44.8
781,Student_781,7.2,50,48.6,F,Pass,51.22
775,Student_775,8.2,50,76.1,C,Pass,71.47
618,Student_618,3.5,50,84.6,B,Pass,72.72
108,Student_108,7.8,50,48.5,F,Pass,51.75
735,Student_735,4.2,50,61.7,D,Pass,57.39
643,Student_643,2.9,50,74.3,C,Pass,64.91
705,Student_705,1.6,50,63.7,D,Pass,56.19
637,Student_637,5.8,50,46.9,F,Pass,48.63
715,Student_715,4.1,50,40.1,F,Pass,42.17
121,Student_121,8.3,50,65.6,D,Pass,64.22
